"Louis Morrow","MATH-2687"
"Kristen Alexander DVM","LANG-5257"
"Annette Hill","ARCH-7059"
"Annette Hill","MGMT-7867"
"Annette Hill","ARCH-5932"
"Todd Cross","COGS-7105"
"Shane Collins","PSYC-8482"
"Shane Collins","LANG-5884"
"Shane Collins","ENGR-4735"
"Ralph Lozano","LANG-2162"
"Jennifer Mcdonald","CHEM-6116"
"Jennifer Mcdonald","BIOL-5691"
"Jennifer Mcdonald","PSYC-5871"
"Katie Ward","LANG-8454"
"Katie Ward","MATH-1543"
"Carol Mejia","MGMT-2864"
"Carol Mejia","ITEC-7480"
"Carol Mejia","MATH-1034"
"Randall Hogan","MGMT-7296"
"Randall Hogan","CSCI-5108"
"Jennifer Tucker","COGS-8523"
"Roger Lawson","ARCH-2218"
"Roger Lawson","PSYC-5871"
"Roger Lawson","STSO-4785"
"Ashley Thomas","BIOL-4003"
"Ashley Thomas","PSYC-5629"
"Raymond Sherman","ENGR-7556"
"Raymond Sherman","ENGR-7539"
"Robert Dodson","MGMT-5125"
"Robert Dodson","LANG-3326"
"Carrie Gibson","MGMT-7035"
"Michelle Maddox","LANG-2506"
"Benjamin Marks","BIOL-2663"
"Mario Smith","COGS-7695"
"Matthew Jackson","COGS-8348"
"Matthew Jackson","PSYC-5611"
"Maria Andrade","MGMT-1745"
"Maria Andrade","ENGR-6642"
"Maria Andrade","ITEC-4851"
"Rebecca Dunn","CSCI-2334"
"Rebecca Dunn","STSO-4449"
"Rebecca Dunn","MATH-5441"
"Nathaniel Williams","ECSE-6793"
"Nathaniel Williams","ENGR-8851"
"Nathaniel Williams","LANG-9659"
"Jordan Jackson","MGMT-1920"
"Jordan Jackson","ENGR-9485"
"Jordan Jackson","PSYC-4904"
"Brandon Wolfe","BIOL-7893"
"Cheryl Jefferson","MGMT-1745"
"Cheryl Jefferson","ECSE-5461"
"Cheryl Jefferson","STSO-2727"
"Bradley Nash","BIOL-9326"
"Bradley Nash","CHEM-7824"
"Timothy Phillips","LANG-3876"
"Timothy Phillips","ECSE-1448"
"Timothy Phillips","COGS-6989"
"Shari Garcia","BIOL-4505"
"Shari Garcia","CSCI-7853"
"Shari Garcia","MGMT-5125"
"Leslie Price","ENGR-8675"
"Leslie Price","LANG-8911"
"James Carroll","ITEC-8193"
"Denise Martinez","MATH-5579"
"Valerie Romero","ENGR-3917"
"George Davis","LANG-8585"
"George Davis","LANG-8911"
"Michael Simpson","LANG-3075"
"Michael Simpson","CHEM-7824"
"Thomas Herrera","MGMT-6267"
"Cindy Woods","CHEM-4190"
"Deborah Morgan","PSYC-1336"
"Deborah Morgan","ITEC-7311"
"Benjamin Rice","MATH-1376"
"Erin Clark","COGS-2397"
"Erin Clark","CSCI-1018"
"Erin Clark","ARCH-8899"
"Christopher Gonzalez","MATH-3815"
"Christopher Gonzalez","MGMT-6019"
"Dr. Christopher Morales PhD","LANG-8022"
"Dr. Christopher Morales PhD","ITEC-4830"
"Bryan Kelly","STSO-4652"
"Heidi Mullen","MATH-4441"
"Teresa Allen DDS","CSCI-9025"
"Teresa Allen DDS","CSCI-8621"
"Christopher Christian","PSYC-2832"
"Christopher Christian","ECON-9226"
"Elizabeth Rodriguez MD","STSO-4905"
"Reginald Page","ITEC-4851"
"Reginald Page","STSO-9123"
"Mrs. Cynthia Williams DDS","COGS-8734"
"Mrs. Cynthia Williams DDS","CSCI-2486"
"John Dean","STSO-4905"
"John Dean","ARCH-2375"
"Amanda Roberts","ARCH-9727"
"Mrs. Maria Walker","ARCH-9532"
"Mrs. Maria Walker","BIOL-7267"
"Mrs. Maria Walker","MATH-5784"
"Brian Miller","COGS-7973"
"Brian Miller","LANG-5884"
"Brian Miller","CSCI-2334"
"Stacey Burnett","LANG-2436"
"Stacey Burnett","ITEC-8193"
"Stacey Burnett","ENGR-5744"
"Stephen Peterson","PSYC-9245"
"Francisco Stephens","STSO-7024"
"Shelby Underwood","CSCI-2334"
"Adriana Welch","ARCH-9727"
"Adriana Welch","ENGR-7841"
"Adriana Welch","STSO-7626"
"April Smith","ENGR-6591"
"April Smith","COGS-6989"
"April Smith","ARCH-2218"
"James Walker","ECON-2432"
"James Walker","ITEC-2037"
"Corey Lopez","CSCI-4384"
"Corey Lopez","CSCI-1018"
"Corey Lopez","MGMT-4523"
"Elizabeth Leach","BIOL-1831"
"Elizabeth Leach","STSO-4344"
"Michael Palmer","ENGR-3917"
"Melissa Lewis","MGMT-4523"
"Melissa Lewis","MATH-8780"
"Melissa Lewis","ECON-8031"
"Ashley Fox","ECSE-1386"
"Ashley Fox","CSCI-7449"
"Ashley Fox","CSCI-7913"
"Jennifer Porter","BIOL-7259"
"Jennifer Porter","ITEC-6053"
"Steven Pruitt","ITEC-8310"
"James Little","LANG-1220"
"James Little","BIOL-4663"
"Brian Farrell","COGS-2588"
"Gloria Mccoy","ITEC-8172"
"Sarah Kelley","ITEC-7378"
"Candace Gutierrez","ITEC-8928"
"Candace Gutierrez","STSO-1233"
"Candace Gutierrez","ECON-8890"
"Jon Gardner","PSYC-1336"
"Brittany Rodriguez","COGS-8020"
"Brittany Rodriguez","ECON-4172"
"Stephanie Campbell","MATH-4421"
"Stephanie Campbell","ECON-2309"
"Stephanie Campbell","ECSE-7016"
"Michael Barr","ECON-2882"
"Michael Barr","LANG-9659"
"Michael Barr","MATH-9537"
"Jessica Nunez","LANG-7015"
"Rebecca Nelson","MGMT-6905"
"Rebecca Nelson","MATH-4723"
"Rebecca Nelson","LANG-3876"
"Marcus Graham","STSO-6481"
"Marcus Graham","ENGR-3201"
"Marcus Graham","ENGR-6642"
"Barbara Edwards","PSYC-6095"
"Brenda Ramirez","MATH-1278"
"Sean Howard","ARCH-8859"
"George Rodriguez","PSYC-6095"
"George Rodriguez","CSCI-9994"
"Miguel Gilmore","ENGR-2224"
"Miguel Gilmore","CSCI-7466"
"Tammy Henry","ITEC-7311"
"Erin Rivera","MGMT-2864"
"Ashley Vargas","MATH-4421"
"Ashley Vargas","COGS-3744"
"David Lewis","CHEM-3010"
"David Lewis","ENGR-3981"
"David Lewis","LANG-9659"
"Xavier Tran","PSYC-8039"
"Xavier Tran","ENGR-3283"
"Xavier Tran","MGMT-2893"
"Kathleen Byrd","CHEM-5654"
"Robert Callahan","ITEC-8662"
"Robert Callahan","MGMT-7867"
"Robert Callahan","MATH-7607"
"Steven Sweeney","CHEM-1664"
"Steven Sweeney","ARCH-7771"
"Steven Sweeney","PSYC-6778"
"Angela Parker","BIOL-4663"
"Angela Parker","ECON-7915"
"Angela Parker","STSO-8868"
"Angela Cervantes","ENGR-8600"
"Taylor Griffin","LANG-8823"
"Jane Lewis","ENGR-5744"
"Jane Lewis","CSCI-5675"
"Jane Lewis","PSYC-4789"
"Alison Bishop","MATH-7590"
"Morgan Gonzales","ITEC-6040"
"Morgan Gonzales","PSYC-5611"
"Ann Mccarthy","BIOL-4505"
"Ann Mccarthy","BIOL-1799"
"Ann Mccarthy","CHEM-2549"
"Daniel Olsen","CHEM-4606"
"Daniel Olsen","CHEM-1167"
"Charles Lang","CHEM-8164"
"Lisa Aguilar","ITEC-2147"
"Dylan Graham","ARCH-9532"
"Mark Jones","MATH-1529"
"Brittany Shepherd","ITEC-3090"
"Brittany Shepherd","ITEC-8928"
"Brittany Shepherd","LANG-8371"
"Ashley Greene","BIOL-1831"
"Ashley Greene","CHEM-7510"
"Ashley Greene","ECSE-1448"
"Natalie Smith","ARCH-8859"
"Natalie Smith","LANG-6394"
"Natalie Smith","LANG-9937"
"Carrie Jones","STSO-6481"
"Carrie Jones","CHEM-6116"
"Carrie Jones","ENGR-3917"
"Cynthia Smith","ITEC-1710"
"Cynthia Smith","CHEM-7824"
"Cynthia Smith","ITEC-4585"
"Nichole Smith","ECON-5724"
"Nichole Smith","PSYC-9000"
"Nichole Smith","PSYC-6778"
"Thomas Lane","PSYC-7918"
"John Andrews","ECON-8010"
"John Andrews","ITEC-8257"
"Victoria Cervantes","ECON-4490"
"Victoria Cervantes","LANG-2436"
"Bethany Chavez","CSCI-3764"
"Chase Foster","CHEM-6026"
"Chase Foster","STSO-9964"
"Christopher Nelson","MATH-7947"
"Christopher Nelson","ARCH-3471"
"Christopher Nelson","BIOL-7267"
"Lucas Terry","PSYC-7204"
"Antonio Cantrell","COGS-7105"
"Antonio Cantrell","STSO-2289"
"Antonio Cantrell","BIOL-1791"
"Taylor Moore","ARCH-8827"
"Taylor Moore","ENGR-8224"
"Jenna Williamson","PSYC-8671"
"Jenna Williamson","MGMT-5125"
"Paul Webb","ECSE-8896"
"Paul Webb","LANG-8717"
"Dylan Woodward","ARCH-8318"
"Dylan Woodward","MATH-7607"
"Cheryl Ballard","MGMT-6019"
"Cheryl Ballard","ARCH-2218"
"Mr. Travis Vargas Jr.","ECON-1035"
"Cameron Davis","BIOL-1831"
"Cameron Davis","ECON-4172"
"Todd Herrera","ITEC-2303"
"Todd Herrera","ECSE-8139"
"Christine Castro","ECON-4172"
"Alyssa James","COGS-7230"
"Alyssa James","MGMT-6019"
"Alyssa James","COGS-1722"
"Mercedes Campbell","ENGR-2224"
"Mercedes Campbell","ENGR-6802"
"Mercedes Campbell","MGMT-3198"
"Angela Lyons","ARCH-9727"
"Amanda Scott","ITEC-4830"
"Amber Porter","ECSE-2513"
"Barbara Frazier","STSO-2727"
"Barbara Frazier","LANG-4782"
"Barbara Frazier","LANG-2162"
"Mrs. Donna Waters","CSCI-3931"
"Ronald Collins","COGS-3027"
"Daniel Watts","BIOL-4657"
"Daniel Watts","LANG-6903"
"Michael Sanchez","CSCI-1018"
"Michael Sanchez","ECSE-1448"
"Michael Sanchez","CSCI-5817"
"Alexander Nguyen","LANG-6394"
"Eric Kim","STSO-2016"
"Eric Kim","LANG-3876"
"Peter Robinson","ECSE-2723"
"Christopher Mcbride","STSO-2727"
"Christopher Mcbride","MGMT-4523"
"Christopher Mcbride","STSO-1965"
"Natasha Malone","ECSE-1636"
"Natasha Malone","COGS-7230"
"Daniel Higgins","LANG-8421"
"Latasha Allen","MATH-2368"
"Jeffery Fleming","MATH-6400"
"Jeffrey Ward","MGMT-5005"
"Patrick Parks","STSO-2289"
"Mr. Douglas Perez PhD","MGMT-1022"
"Tina Powell","CHEM-2549"
"Anthony Eaton","ITEC-2303"
"Anthony Eaton","CHEM-1664"
"Anthony Eaton","COGS-6866"
"David Johnson","ENGR-4532"
"David Johnson","CSCI-9620"
"David Johnson","PSYC-8482"
"Elizabeth Blair","ECSE-2020"
"Elizabeth Blair","ARCH-7078"
"Cathy Howell","BIOL-7267"
"Cathy Howell","ITEC-6476"
"Cathy Howell","CHEM-2549"
"Richard Gomez","ARCH-1215"
"Amy Boyd","MATH-9537"
"Amy Boyd","ECON-7306"
"Amy Boyd","CSCI-7913"
"Teresa Nelson","CSCI-4384"
"Dominique Palmer","PSYC-8482"
"Matthew Reyes","ECON-8236"
"Amanda Martin","ARCH-5377"
"Amanda Martin","LANG-8290"
"Amanda Martin","ENGR-5747"
"Sarah Ball","ARCH-8318"
"Linda Gonzalez","PSYC-2202"
"Linda Gonzalez","ARCH-3531"
"Mariah Knox","PSYC-9000"
"Mariah Knox","CHEM-8815"
"Susan Mcintyre","PSYC-5732"
"Susan Mcintyre","STSO-4652"
"Sherry Kirk","STSO-8686"
"Sherry Kirk","ARCH-1215"
"Sherry Kirk","MGMT-7667"
"Sean Spencer","ARCH-8859"
"Sean Spencer","PSYC-4937"
"Sean Spencer","MATH-1529"
"Adam Reid","ENGR-9547"
"Adam Reid","CHEM-7510"
"Adam Reid","MGMT-7867"
"Claire Haley","PSYC-9000"
"Claire Haley","MGMT-7935"
"Claire Haley","ITEC-4204"
"Amy Gilbert","ENGR-4438"
"Amy Gilbert","COGS-6513"
"Amy Gilbert","STSO-1233"
"Katherine James","ENGR-8600"
"Katherine James","COGS-8020"
"Katherine James","ITEC-4585"
"Reginald Lawrence","MATH-9856"
"Tyrone Cantu","CSCI-7853"
"Daniel Wilcox","COGS-8356"
"Paul Ruiz","COGS-8734"
"Paul Ruiz","ECSE-1636"
"Paul Ruiz","ITEC-4851"
"Cathy Holmes","STSO-2016"
"Cathy Holmes","MGMT-6905"
"Billy Lynn","CSCI-8521"
"Sheila Reeves","CSCI-5817"
"Sheila Reeves","LANG-8290"
"Kelly Singleton","BIOL-4003"
"Jeremiah Coleman","ARCH-8582"
"Jeremiah Coleman","LANG-6359"
"Alexander Porter PhD","COGS-7428"
"Alexander Porter PhD","ENGR-8600"
"Jonathan Brown Jr.","COGS-8734"
"Jonathan Brown Jr.","MGMT-6905"
"Elizabeth Johnson","MGMT-4523"
"Elizabeth Johnson","BIOL-6746"
"Maria Snow","ITEC-4204"
"Maria Snow","BIOL-7132"
"Rebecca Kidd","MGMT-4523"
"Rebecca Kidd","CSCI-7853"
"Rebecca Kidd","MATH-3963"
"Gerald Krause","COGS-7230"
"Gerald Krause","ARCH-9893"
"Gerald Krause","ECSE-2723"
"Timothy Castillo","MGMT-5550"
"Timothy Castillo","MATH-3963"
"Timothy Castillo","STSO-7024"
"Misty Moore","MGMT-8335"
"Misty Moore","MGMT-4190"
"Mrs. Cathy Murray","ENGR-3569"
"Tiffany Berger","ITEC-3349"
"Tiffany Berger","CHEM-4785"
"Tiffany Berger","PSYC-5629"
"Edwin Hernandez","CSCI-2173"
"Andrea Clark","CSCI-2486"
"Andrea Clark","PSYC-2589"
"Anna Torres","STSO-4449"
"Carly Hayden","MGMT-5125"
"Carly Hayden","LANG-6372"
"Carly Hayden","CSCI-5108"
"Mr. Vincent Dean","COGS-2397"
"John Roberts","MATH-7590"
"Thomas Lewis","COGS-4739"
"Thomas Lewis","STSO-7024"
"Thomas Lewis","MATH-4049"
"Kimberly Fleming","STSO-2727"
"Richard Lowe","BIOL-2811"
"Richard Lowe","BIOL-9916"
"Shane Smith","MATH-7348"
"Lori Kirk","MATH-4441"
"Lori Kirk","LANG-7015"
"Lori Kirk","MATH-1278"
"Susan Maddox","LANG-5712"
"Sean Bautista","MGMT-5125"
"Sean Bautista","CSCI-3198"
"Roy Cunningham","MATH-7431"
"Linda Fields","ITEC-6476"
"Linda Fields","CSCI-6373"
"Melissa Robles","ENGR-2712"
"Melissa Robles","ECON-9278"
"William Wang","ENGR-5513"
"William Wang","ITEC-8662"
"Emma Wallace","ECON-6130"
"Catherine Rivera","MGMT-4731"
"Catherine Rivera","BIOL-9916"
"Catherine Rivera","ARCH-3449"
"Nicholas Moreno","BIOL-9326"
"Nicholas Moreno","COGS-7376"
"Daniel Flynn","BIOL-5852"
"Daniel Flynn","BIOL-6102"
"Leah Young","ITEC-8193"
"Justin Gonzalez","ITEC-6476"
"Ann Newman","BIOL-1791"
"Ann Newman","STSO-4449"
"Ann Newman","ECON-9226"
"Ryan Brown","ARCH-8423"
"Ryan Brown","BIOL-9326"
"Ryan Brown","CHEM-6327"
"Emma Greene","MATH-7607"
"Emma Greene","BIOL-5752"
"Emma Greene","ECON-2743"
"Christopher Brooks","MATH-4421"
"Christopher Brooks","COGS-8356"
"Andrew Martin","MGMT-4156"
"Andrew Martin","STSO-8763"
"Julie Anderson","ENGR-5417"
"Julie Anderson","CHEM-2702"
"Julie Anderson","ARCH-3471"
"Ms. Christina Ortiz","BIOL-5691"
"Rhonda Martin DVM","LANG-3096"
"Rhonda Martin DVM","ENGR-3981"
"Brandi Carter","BIOL-5852"
"Brandi Carter","PSYC-4937"
"Brandi Carter","MGMT-4190"
"Natalie Krueger","CSCI-8621"
"Natalie Krueger","STSO-5572"
"Erin Knight","COGS-7695"
"James Osborn","CSCI-7231"
"James Osborn","PSYC-9245"
"James Osborn","MGMT-4731"
"Sheila Taylor","COGS-5283"
"Michelle Suarez","ECON-7306"
"Michelle Suarez","STSO-8868"
"Sally Woodard","ITEC-8928"
"Sally Woodard","LANG-6372"
"Sally Woodard","MGMT-7867"
"Stephanie Hernandez","ECSE-1636"
"Stephanie Hernandez","ECON-6075"
"Denise Mullen","CHEM-2381"
"Denise Mullen","LANG-8454"
"Shannon Lopez","COGS-2719"
"Shannon Lopez","MATH-7431"
"Courtney Burke","MGMT-6267"
"Courtney Burke","LANG-6372"
"Courtney Burke","MGMT-9402"
"Dr. John Martinez DDS","MATH-9152"
"Joshua Miller","CSCI-9025"
"Joshua Miller","STSO-2285"
"Joshua Miller","ARCH-7771"
"Samantha Powers","ITEC-7311"
"Alexandria Morales","ECSE-5397"
"Alexandria Morales","ECON-5724"
"Alexandria Morales","ARCH-4109"
"Clinton Bailey","MGMT-1022"
"Clinton Bailey","CHEM-3010"
"Colin Mitchell","ITEC-8310"
"Colin Mitchell","PSYC-8671"
"Colin Mitchell","STSO-9302"
"Linda Craig","LANG-1220"
"Linda Craig","PSYC-8966"
"Michelle Nelson","PSYC-5841"
"Michelle Nelson","STSO-1965"
"David Nichols","MGMT-4088"
"David Nichols","MGMT-2893"
"Brittany Hensley","ENGR-2224"
"Brittany Hensley","PSYC-8966"
"Brittany Hensley","ITEC-2917"
"Barbara Wright","ECSE-8139"
"Barbara Wright","CSCI-5496"
"Barbara Wright","PSYC-7103"
"Breanna Kirby","COGS-9739"
"Breanna Kirby","PSYC-2462"
"Breanna Kirby","MGMT-6951"
"Tonya Mills","ITEC-4204"
"Tonya Mills","ITEC-2917"
"Tonya Mills","MATH-9152"
"Jason Hogan","CHEM-8815"
"Kimberly Cowan","LANG-5712"
"Richard Powell","ITEC-8662"
"Richard Powell","CSCI-7853"
"Richard Powell","ARCH-9727"
"Cindy Smith","CHEM-4190"
"Cindy Smith","BIOL-7780"
"Cindy Smith","MATH-7370"
"Frank Ramos","MATH-6400"
"Frank Ramos","STSO-5572"
"Frank Ramos","BIOL-5320"
"Joshua Lopez","PSYC-3552"
"Joshua Lopez","STSO-9302"
"Joshua Lopez","COGS-7428"
"Shelby Burns","BIOL-9916"
"Shelby Burns","CSCI-4384"
"Joseph Ho","CHEM-6704"
"Joseph Ho","CHEM-7395"
"Joseph Ho","ARCH-4097"
"Ryan Jennings","BIOL-7259"
"David Greene","ARCH-2375"
"David Greene","BIOL-6850"
"Kendra Turner","BIOL-6850"
"Kendra Turner","PSYC-4614"
"Tonya Chang","CHEM-5654"
"Tonya Chang","MATH-3815"
"Nicholas Jackson","LANG-1220"
"Jeremy Collins","ITEC-2917"
"Jeremy Collins","BIOL-4657"
"Jeremy Collins","BIOL-7259"
"David Norton","CHEM-7752"
"David Norton","MATH-5616"
"Anthony Andrews","LANG-1220"
"Shannon Howard","BIOL-1626"
"Shannon Howard","PSYC-3225"
"Shannon Howard","ECSE-8199"
"Peggy Miller","STSO-7626"
"Pamela Luna","ENGR-8851"
"Pamela Luna","BIOL-1934"
"Pamela Luna","BIOL-5439"
"Julia Morales","MATH-4049"
"Jennifer Robinson","MATH-3963"
"Jennifer Robinson","ARCH-1594"
"Daniel Henderson","MGMT-5125"
"Amy Taylor","ARCH-1594"
"Amy Taylor","BIOL-1791"
"Amy Taylor","ITEC-6420"
"Tamara Brown","STSO-2727"
"Marie Garcia MD","ITEC-3349"
"Marie Garcia MD","CSCI-3198"
"Marie Garcia MD","COGS-8609"
"Danny Campbell","ENGR-7539"
"Mark Webster","ENGR-7539"
"Mark Webster","CHEM-2863"
"Mark Webster","MATH-3141"
"Samantha Meza","BIOL-7893"
"David Hall","CHEM-7395"
"David Hall","MATH-3637"
"David Hall","ARCH-5377"
"Antonio Hall","ITEC-4798"
"Antonio Hall","ITEC-2037"
"Antonio Hall","STSO-4114"
"Kevin Jones","PSYC-4937"
"Kevin Jones","BIOL-7691"
"Kevin Jones","PSYC-5629"
"Derrick Cunningham Jr.","BIOL-1831"
"Derrick Cunningham Jr.","MGMT-2893"
"Kristopher French","BIOL-9921"
"Kristopher French","ITEC-1710"
"Kristopher French","CHEM-2863"
"Tracy Freeman","CHEM-4190"
"Tracy Freeman","CHEM-2050"
"Tracy Freeman","MATH-7947"
"Bryan Green","ECSE-6793"
"Bryan Green","BIOL-2663"
"Morgan King DDS","STSO-3679"
"Morgan King DDS","ENGR-8851"
"Allison Davis","STSO-7626"
"Danny Bailey","PSYC-8671"
"Colleen Moses","ARCH-1399"
"Colleen Moses","STSO-1589"
"Colleen Moses","ITEC-9236"
"Megan Duran","MGMT-1022"
"Christina Hull MD","MATH-1743"
"Christina Hull MD","CHEM-6153"
"Christina Hull MD","LANG-2986"
"Dr. William Alvarez","CHEM-2381"
"Casey Lee","CHEM-2113"
"Casey Lee","ITEC-4585"
"Casey Lee","ITEC-2917"
"Lisa Washington","LANG-6372"
"Lisa Washington","CSCI-9069"
"Debra Shelton","CHEM-2702"
"Autumn Fisher","BIOL-1831"
"Autumn Fisher","ENGR-7556"
"Chelsea Stewart","LANG-3075"
"Chelsea Stewart","LANG-6359"
"April Williams","BIOL-5770"
"April Williams","ENGR-5199"
"William Mullen","ARCH-7059"
"William Mullen","ARCH-2028"
"William Mullen","COGS-3567"
"Charles Gonzalez","ITEC-8193"
"Charles Gonzalez","CSCI-7231"
"Stephanie Davis","PSYC-4937"
"Stephanie Davis","ENGR-1635"
"Stephanie Davis","CSCI-1900"
"Shawn Walker","ITEC-6283"
"Chris Lee","ENGR-7539"
"Chris Lee","ECON-8890"
"Thomas Stewart","ENGR-8675"
"Thomas Stewart","STSO-8868"
"Thomas Stewart","ARCH-3531"
"Jeremy Anderson","STSO-4785"
"Charles Morris","STSO-8763"
"Charles Morris","BIOL-7259"
"Charles Morris","MATH-9928"
"Meredith Cooper","COGS-7230"
"Christopher Ponce","ECON-6075"
"Christopher Ponce","CSCI-5496"
"Jesus Stone","COGS-2588"
"Mary Tucker","MATH-7590"
"Mary Tucker","LANG-5940"
"Krystal Watts","MGMT-4088"
"Krystal Watts","COGS-6513"
"Krystal Watts","STSO-5572"
"Cindy White","MGMT-8492"
"Cindy White","COGS-2397"
"Cindy White","MATH-3815"
"Bradley Howard","MGMT-5125"
"Richard Johnson","STSO-6131"
"Richard Johnson","CHEM-2549"
"John Woods","COGS-8020"
"Austin Williams","PSYC-4795"
"Austin Williams","BIOL-1831"
"Robert Williams","STSO-2727"
"Brittany Morgan","ARCH-8582"
"Shawn Carlson","COGS-8356"
"Shawn Carlson","ENGR-8851"
"Shawn Carlson","ENGR-7539"
"Matthew Matthews","CSCI-6188"
"Matthew Matthews","CHEM-2928"
"Anthony Bishop","CSCI-8521"
"Anthony Bishop","MGMT-2893"
"Paul Guzman","ECON-2743"
"Paul Guzman","LANG-5482"
"Paul Guzman","MATH-6618"
"Dominique Mcdonald","COGS-3567"
"Dominique Mcdonald","ECSE-1587"
"Chelsea Fowler","CSCI-2314"
"Chelsea Fowler","ECON-7915"
"Chelsea Fowler","MATH-5784"
"Nicholas Rodriguez PhD","PSYC-2602"
"Nicholas Rodriguez PhD","STSO-4905"
"John Thompson","COGS-7428"
"John Thompson","MATH-5784"
"David Ruiz","ARCH-8318"
"Joe Carter","ENGR-4672"
"Bryan Hernandez","CHEM-4785"
"Bryan Hernandez","LANG-3096"
"Bryan Hernandez","CHEM-7395"
"Paul Campbell","COGS-1722"
"Paul Campbell","CHEM-3010"
"Linda Liu","MATH-5616"
"Kimberly White","COGS-7973"
"Kimberly White","LANG-6359"
"Crystal Baird","CSCI-2314"
"Crystal Baird","MATH-5616"
"Crystal Baird","MGMT-5125"
"Katherine Franco","ECSE-8199"
"Katherine Franco","COGS-5283"
"Katherine Franco","BIOL-2811"
"Jake Ferguson","CSCI-5200"
"Jake Ferguson","ITEC-8473"
"Jennifer Graves","ENGR-6069"
"Jennifer Graves","ENGR-7539"
"Jennifer Graves","ARCH-9727"
"Heather Nunez","PSYC-7918"
"Heather Nunez","MATH-6845"
"Matthew Robinson","ITEC-6283"
"Lisa Nielsen","ECON-1550"
"Lisa Nielsen","LANG-8022"
"Lisa Nielsen","ARCH-8827"
"Nathaniel Rhodes","PSYC-1126"
"Nathaniel Rhodes","CHEM-6327"
"Nathaniel Rhodes","ENGR-8224"
"Michael Lewis","CSCI-9620"
"Michael Lewis","ARCH-1451"
"Jeffery Stevens","PSYC-1245"
"Theresa Terry","ECSE-2723"
"Theresa Terry","PSYC-5841"
"Theresa Terry","BIOL-7185"
"Gina Bentley","STSO-2337"
"Gina Bentley","ITEC-3349"
"Brian Baird","CHEM-6116"
"Elizabeth Zavala","CSCI-8621"
"Elizabeth Zavala","BIOL-9326"
"Elizabeth Olson","ARCH-1451"
"Richard Morris","ENGR-6069"
"Richard Morris","CHEM-2863"
"Marcus Nicholson","MGMT-4523"
"Pamela Mills","ECON-4490"
"Pamela Mills","PSYC-3552"
"Pamela Mills","LANG-7015"
"Paula Blair","LANG-6372"
"Paula Blair","MATH-8929"
"Mr. Colin Perry","ENGR-5747"
"Mr. Colin Perry","ARCH-8423"
"Andrew Turner","ECON-5832"
"Andrew Turner","BIOL-1626"
"Andrew Turner","PSYC-2462"
"Austin Murphy","ITEC-5207"
"Austin Murphy","PSYC-9000"
"James Thompson","MATH-4552"
"Monica White","ITEC-6420"
"Monica White","ECON-8031"
"Amanda Tyler","MATH-5616"
"Amanda Tyler","ENGR-4532"
"Jaime Adams","CSCI-5420"
"Jaime Adams","CHEM-2381"
"Kyle Wood","CSCI-5817"
"Kyle Wood","PSYC-5732"
"Frances Smith","ENGR-6642"
"Stephanie Fischer","ECSE-1587"
"Stephanie Fischer","ENGR-8994"
"Stephanie Fischer","PSYC-5611"
"Joseph Walker","BIOL-6636"
"Joseph Walker","LANG-5712"
"Joseph Walker","PSYC-5871"
"Robin Powell","PSYC-3552"
"Robin Powell","MGMT-7149"
"Christopher Hall","STSO-1589"
"Christopher Hall","LANG-5884"
"Kimberly Graham","CSCI-9994"
"Steven Li","COGS-2151"
"Cory Marshall","STSO-4785"
"Jonathan Fisher","ENGR-5747"
"Jonathan Fisher","COGS-8609"
"Jonathan Fisher","CSCI-1018"
"Stephanie Weber","LANG-6359"
"Stephanie Weber","ENGR-9767"
"Stephanie Weber","PSYC-1245"
"Bonnie Carter","COGS-7973"
"Bonnie Carter","PSYC-1613"
"Bonnie Carter","ITEC-7378"
"Philip Fitzgerald","MATH-4421"
"Philip Fitzgerald","MATH-7348"
"Lori Howard","COGS-2719"
"Angela Rodriguez","COGS-8523"
"Angela Rodriguez","BIOL-4570"
"Angela Rodriguez","COGS-6989"
"Kelsey Thompson","ECSE-5405"
"Kelsey Thompson","LANG-5482"
"Janice Silva","ECON-5724"
"Shannon Harris","STSO-4937"
"Shannon Harris","PSYC-8039"
"Jessica Greene","PSYC-3552"
"Jessica Greene","LANG-5257"
"Charles Fields","CSCI-3198"
"Charles Fields","ITEC-8310"
"Anna Lee","PSYC-3967"
"Veronica Saunders","ENGR-9485"
"Veronica Saunders","CSCI-3931"
"Lisa Clark","MATH-9856"
"Lisa Clark","COGS-8020"
"Bonnie Noble","MGMT-3198"
"Amber Perez","BIOL-2811"
"Amber Perez","COGS-8523"
"Meghan Davis","CSCI-8621"
"Mark Lee","LANG-2436"
"Mark Lee","CHEM-2863"
"Timothy Russo","CHEM-2050"
"Brandon Schultz","STSO-9123"
"Brandon Schultz","STSO-9123"
"Trevor Glass","ARCH-9532"
"Trevor Glass","CSCI-5942"
"Trevor Glass","MGMT-9520"
"Tonya Ward","LANG-2162"
"Tonya Carter","STSO-1233"
"Nancy Jackson","MGMT-6951"
"Nancy Jackson","CHEM-6026"
"Nancy Jackson","ARCH-2375"
"Thomas Wright","LANG-5725"
"Thomas Wright","PSYC-3225"
"Thomas Wright","PSYC-5629"
"Elizabeth Hernandez","ITEC-2113"
"Elizabeth Hernandez","MGMT-7867"
"Diana Kennedy","COGS-2719"
"Diana Kennedy","ITEC-8257"
"Jonathan Hernandez","ENGR-8994"
"Jonathan Hernandez","MATH-2687"
"Jonathan Hernandez","ITEC-7378"
